Book ID,Sale Date,ISBN,Discount,ItemID,OrderID,First Name,Last Name,Birthday,Country of Residence,Hrs Writing per Day,Title,AuthID,Format,PubID,Publication Date,Pages,Print Run Size (k),Price,Publishing House,City,State,Country,Year Established,Marketing Spend,Number of Awards Won (avg only),Number of Months Checked Out,Total Checkouts,Genre,SeriesID,Volume Number,Staff Comment,Series Name,Planned Volumes,Book Tour Events,Average Rating,Number of Reviewers,Number of Reviews
TS869,05/02/2193,989-28-229-1404-4,,107054-78-520,107054-2621,Lynne,Danticat,19/08/2155,New Zealand,8,The Seawitch Sings,LD375,Mass market paperback,SSC,11/12/2181,381,11,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,428,Romance,EL-SSC,1,Book One of Esme's Ladies,Esme's Ladies,7,15,4.196044212,1719,1719
TO369,05/02/2193,989-28-229-0197-6,,107054-1-2882,107054-2622,Lynne,Danticat,19/08/2155,New Zealand,8,The Scent of Oranges,LD375,Mass market paperback,SSC,08/02/2185,255,20,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,161,Romance,EL-SSC,4,Book Four of Esme's Ladies,Esme's Ladies,7,15,4.166112957,1204,1204
TS869,05/02/2193,989-28-229-1404-4,0.15,107054-1-4629,107054-2623,Lynne,Danticat,19/08/2155,New Zealand,8,The Seawitch Sings,LD375,Mass market paperback,SSC,11/12/2181,381,11,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,428,Romance,EL-SSC,1,Book One of Esme's Ladies,Esme's Ladies,7,15,4.196044212,1719,1719
TS869,05/02/2193,989-28-229-1404-4,,107054-91-4024,107054-2625,Lynne,Danticat,19/08/2155,New Zealand,8,The Seawitch Sings,LD375,Mass market paperback,SSC,11/12/2181,381,11,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,428,Romance,EL-SSC,1,Book One of Esme's Ladies,Esme's Ladies,7,15,4.196044212,1719,1719
LB510,05/02/2193,989-28-229-5891-8,,107054-9-5034,107054-2626,Lynne,Danticat,19/08/2155,New Zealand,8,Lace and Brandy,LD375,Mass market paperback,SSC,25/07/2186,380,25,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,207,Romance,EL-SSC,5,Book Five of Esme's Ladies,Esme's Ladies,7,15,4.453271028,1284,1284
PP866,05/02/2193,989-28-79-23023-4,,107054-31-8174,107054-2627,Bianca,Thompson,28/01/2150,United States,5,Portmeirion,BT132,Mass market paperback,ESP,21/10/2188,792,78,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,547,SciFi/Fantasy,MM-ESP,2,No one saw it coming. No one could escape the effects. No one could imagine what would come next.,The Mallemaroking Saga,3,32,4.423809524,1890,1890
TM925,05/02/2193,989-28-79-13801-1,,107054-43-1403,107054-2628,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Mass market paperback,ESP,19/07/2185,672,71,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
TT773,05/02/2193,989-28-79-26824-4,,107054-80-3279,107054-2629,Ursula,Karénine,25/02/2156,United Kingdom,9,The Triscanipt,UK129,Mass market paperback,ESP,08/04/2188,280,40,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,259,SciFi/Fantasy,,,,,,,4.430837563,1576,1576
TM925,05/02/2193,989-28-79-71565-6,,107054-74-3997,107054-2630,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Hardcover,ESP,25/02/2183,819,25,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
TC401,05/02/2193,989-28-79-55752-2,,107054-60-9107,107054-2631,Kathy,Yglesias,03/04/2151,Brazil,8,Tales of the Compass,KY296,Mass market paperback,ESP,03/04/2192,398,18,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,65,SciFi/Fantasy,,,,,,,3.804502370,844,844
TM925,05/02/2193,989-28-79-13801-1,,107054-83-3421,107054-2632,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Mass market paperback,ESP,19/07/2185,672,71,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
TT773,05/02/2193,989-28-79-26824-4,,107054-93-8370,107054-2633,Ursula,Karénine,25/02/2156,United Kingdom,9,The Triscanipt,UK129,Mass market paperback,ESP,08/04/2188,280,40,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,259,SciFi/Fantasy,,,,,,,4.430837563,1576,1576
TT773,05/02/2193,989-28-79-26824-4,,107054-92-4889,107054-2634,Ursula,Karénine,25/02/2156,United Kingdom,9,The Triscanipt,UK129,Mass market paperback,ESP,08/04/2188,280,40,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,259,SciFi/Fantasy,,,,,,,4.430837563,1576,1576
PP866,05/02/2193,989-28-79-23023-4,,107054-37-1,107054-2635,Bianca,Thompson,28/01/2150,United States,5,Portmeirion,BT132,Mass market paperback,ESP,21/10/2188,792,78,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,547,SciFi/Fantasy,MM-ESP,2,No one saw it coming. No one could escape the effects. No one could imagine what would come next.,The Mallemaroking Saga,3,32,4.423809524,1890,1890
RR774,05/02/2193,989-28-79-74374-1,,107054-16-7757,107054-2636,Bianca,Thompson,28/01/2150,United States,5,Rystwyth,BT132,Hardcover,ESP,03/01/2192,1218,40,21.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,1332,SciFi/Fantasy,MM-ESP,3,"The triumphant, tragic, unimaginable third installment in the Mallemaroking saga",The Mallemaroking Saga,3,32,4.460407240,1768,1768
AK974,05/02/2193,989-28-3705-222-9,,107054-56-3878,107054-2637,Ward,Haigh,07/10/2153,Brazil,7,Adventures of Kaya,WH901,Trade paperback,CHP,23/07/2182,256,35,11.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,,12,464,Young Adult,,,,,,,4.421885300,1517,1517
CH391,05/02/2193,989-28-3705-492-6,,107054-14-2946,107054-2638,Charles,Fenimore,18/03/2120,Norway,7,Can I Be Honest?,CF829,Trade paperback,CHP,24/04/2188,404,7,11.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,,12,97,Young Adult,,,,,,,4.372400756,529,529
AK974,05/02/2193,989-28-3705-222-9,,107054-15-7956,107054-2639,Ward,Haigh,07/10/2153,Brazil,7,Adventures of Kaya,WH901,Trade paperback,CHP,23/07/2182,256,35,11.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,,12,464,Young Adult,,,,,,,4.421885300,1517,1517
AK974,05/02/2193,989-28-3705-222-9,,107054-44-2248,107054-2640,Ward,Haigh,07/10/2153,Brazil,7,Adventures of Kaya,WH901,Trade paperback,CHP,23/07/2182,256,35,11.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,,12,464,Young Adult,,,,,,,4.421885300,1517,1517
AK974,05/02/2193,989-28-3705-222-9,,107054-50-7268,107054-2641,Ward,Haigh,07/10/2153,Brazil,7,Adventures of Kaya,WH901,Trade paperback,CHP,23/07/2182,256,35,11.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,,12,464,Young Adult,,,,,,,4.421885300,1517,1517
AK974,05/02/2193,989-28-3705-222-9,,107054-8-3976,107054-2642,Ward,Haigh,07/10/2153,Brazil,7,Adventures of Kaya,WH901,Trade paperback,CHP,23/07/2182,256,35,11.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,,12,464,Young Adult,,,,,,,4.421885300,1517,1517
TS869,05/02/2193,989-28-229-1404-4,,107054-38-56,107054-2643,Lynne,Danticat,19/08/2155,New Zealand,8,The Seawitch Sings,LD375,Mass market paperback,SSC,11/12/2181,381,11,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,428,Romance,EL-SSC,1,Book One of Esme's Ladies,Esme's Ladies,7,15,4.196044212,1719,1719
SS361,05/02/2193,989-28-79-45675-7,,107054-8-1784,107054-2643,Lori,Kaan,27/03/2147,China,6,Some Eggs or Something?,LK915,Trade paperback,ESP,03/07/2181,105,20,12.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,246,Fiction,,,,,,,3.894206549,794,794
NR695,05/02/2193,989-28-79-69807-2,,107054-26-4925,107054-2644,Carolyn,Segal,24/09/2133,United States,7,9803 North Millworks Road,CS190,Mass market paperback,ESP,24/09/2182,414,12,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,469,Mystery,IR-ESP,1,,Inspector Ryeslton,4,19,4.089084065,797,797
TM925,05/02/2193,989-28-79-13801-1,,107054-93-3399,107054-2644,Bianca,Thompson,28/01/2150,United States,5,The Mallemaroking,BT132,Mass market paperback,ESP,19/07/2185,672,71,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,2,12,1243,SciFi/Fantasy,MM-ESP,1,"An epic on the scale of Game of Thrones and The Lord of the Rings. The Mallemaroking is a book that cannot be defined, only experienced.",The Mallemaroking Saga,3,32,4.659652814,1901,1901
HP265,05/02/2193,989-28-3705-007-2,,107054-25-7379,107054-2645,Malin,Wolff,31/01/2141,Hong Kong,6,Heliotrope Pajamas,MW974,Board book,CHP,03/06/2188,16,55,5.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,1,12,909,Childrens,,,"Wilberforce isn't sure about bedtime in a new bed, in a new house, in a new town. But when his grandmother brings him a pair of heliotrope pajamas, Wilberforce finds out bedtime can be downright magical.",,,,4.543650794,1764,1764
HP265,05/02/2193,989-28-3705-007-2,,107054-83-6960,107054-2645,Malin,Wolff,31/01/2141,Hong Kong,6,Heliotrope Pajamas,MW974,Board book,CHP,03/06/2188,16,55,5.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,1,12,909,Childrens,,,"Wilberforce isn't sure about bedtime in a new bed, in a new house, in a new town. But when his grandmother brings him a pair of heliotrope pajamas, Wilberforce finds out bedtime can be downright magical.",,,,4.543650794,1764,1764
NP937,05/02/2193,989-28-654-0047-4,,107054-29-6421,107054-2646,Phoebe,Brown,21/08/2149,Hong Kong,13,Natural Pamplemousse,PB147,Trade paperback,PP,18/04/2180,371,6,15.99,Palimpsest Printing,Edinburgh,Scotland,UK,1982,48000,,10,57,Nonfiction,,,,,,,3.357009346,535,535
TH143,05/02/2193,989-28-654-8573-0,,107054-99-8548,107054-2646,John W.,Spanogle,10/08/2149,United Kingdom,10,The Elephant House,JS525,Hardcover,PP,13/01/2184,598,9,23.99,Palimpsest Printing,Edinburgh,Scotland,UK,1982,48000,,12,90,Nonfiction,,,,,,,3.719135802,648,648
NR695,05/02/2193,989-28-79-69807-2,,107054-10-1369,107054-2647,Carolyn,Segal,24/09/2133,United States,7,9803 North Millworks Road,CS190,Mass market paperback,ESP,24/09/2182,414,12,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,469,Mystery,IR-ESP,1,,Inspector Ryeslton,4,19,4.089084065,797,797
AD222,05/02/2193,989-28-3705-987-7,,107054-6-909,107054-2647,Bernard,Hopf,27/11/2122,United States,1,Alanna Saves the Day,BH149,Trade paperback,CHP,22/09/2185,188,10,8.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,1,12,384,Childrens,,,"Alanna didn't expect this Tuesday to be any different than the Tuesday before, and the Tuesday before that. She was wrong. Can she make it to Wednesday?",,,,4.018008475,944,944
HP265,05/02/2193,989-28-3705-007-2,,107054-8-6220,107054-2647,Malin,Wolff,31/01/2141,Hong Kong,6,Heliotrope Pajamas,MW974,Board book,CHP,03/06/2188,16,55,5.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,1,12,909,Childrens,,,"Wilberforce isn't sure about bedtime in a new bed, in a new house, in a new town. But when his grandmother brings him a pair of heliotrope pajamas, Wilberforce finds out bedtime can be downright magical.",,,,4.543650794,1764,1764
TS869,06/02/2193,989-28-229-1404-4,0.15,107055-1-4470,107054-2671,Lynne,Danticat,19/08/2155,New Zealand,8,The Seawitch Sings,LD375,Mass market paperback,SSC,11/12/2181,381,11,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,428,Romance,EL-SSC,1,Book One of Esme's Ladies,Esme's Ladies,7,15,4.196044212,1719,1719
HP265,06/02/2193,989-28-3705-007-2,,107055-18-8105,107055-2648,Malin,Wolff,31/01/2141,Hong Kong,6,Heliotrope Pajamas,MW974,Board book,CHP,03/06/2188,16,55,5.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,1,12,909,Childrens,,,"Wilberforce isn't sure about bedtime in a new bed, in a new house, in a new town. But when his grandmother brings him a pair of heliotrope pajamas, Wilberforce finds out bedtime can be downright magical.",,,,4.543650794,1764,1764
HP265,06/02/2193,989-28-3705-007-2,,107055-50-781,107055-2649,Malin,Wolff,31/01/2141,Hong Kong,6,Heliotrope Pajamas,MW974,Board book,CHP,03/06/2188,16,55,5.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,1,12,909,Childrens,,,"Wilberforce isn't sure about bedtime in a new bed, in a new house, in a new town. But when his grandmother brings him a pair of heliotrope pajamas, Wilberforce finds out bedtime can be downright magical.",,,,4.543650794,1764,1764
HP265,06/02/2193,989-28-3705-007-2,,107055-95-2232,107055-2650,Malin,Wolff,31/01/2141,Hong Kong,6,Heliotrope Pajamas,MW974,Board book,CHP,03/06/2188,16,55,5.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,1,12,909,Childrens,,,"Wilberforce isn't sure about bedtime in a new bed, in a new house, in a new town. But when his grandmother brings him a pair of heliotrope pajamas, Wilberforce finds out bedtime can be downright magical.",,,,4.543650794,1764,1764
HP265,06/02/2193,989-28-3705-007-2,,107055-71-7066,107055-2651,Malin,Wolff,31/01/2141,Hong Kong,6,Heliotrope Pajamas,MW974,Board book,CHP,03/06/2188,16,55,5.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,1,12,909,Childrens,,,"Wilberforce isn't sure about bedtime in a new bed, in a new house, in a new town. But when his grandmother brings him a pair of heliotrope pajamas, Wilberforce finds out bedtime can be downright magical.",,,,4.543650794,1764,1764
HP265,06/02/2193,989-28-3705-007-2,,107055-96-8602,107055-2652,Malin,Wolff,31/01/2141,Hong Kong,6,Heliotrope Pajamas,MW974,Board book,CHP,03/06/2188,16,55,5.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,1,12,909,Childrens,,,"Wilberforce isn't sure about bedtime in a new bed, in a new house, in a new town. But when his grandmother brings him a pair of heliotrope pajamas, Wilberforce finds out bedtime can be downright magical.",,,,4.543650794,1764,1764
BC244,06/02/2193,989-28-3705-583-1,,107055-12-179,107055-2653,Hillary,Barnhardt,07/03/2154,New Zealand,4,Banana Slug and the Lost Cow,HB302,Board book,CHP,08/05/2187,13,10,6.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,,12,218,Childrens,BS-CHP,2,Can Banana Slug find Farmer Fern's missing cow before dark?,Banana Slug,5,24,4.005911330,1015,1015
HP265,06/02/2193,989-28-3705-007-2,,107055-94-1594,107055-2654,Malin,Wolff,31/01/2141,Hong Kong,6,Heliotrope Pajamas,MW974,Board book,CHP,03/06/2188,16,55,5.99,Cedar House Publishers,Friday Harbor,Washington,USA,2086,72000,1,12,909,Childrens,,,"Wilberforce isn't sure about bedtime in a new bed, in a new house, in a new town. But when his grandmother brings him a pair of heliotrope pajamas, Wilberforce finds out bedtime can be downright magical.",,,,4.543650794,1764,1764
TP887,06/02/2193,989-28-79-86624-2,,107055-14-6438,107055-2655,David,Beam,26/02/2157,United States,5.13,the life and times of an utterly inconsequential person,DB605,Hardcover,ESP,14/05/2191,1296,30,35.84,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,210,Fiction,,,,,,,3.195032871,1369,1369
TP887,06/02/2193,989-28-79-86624-2,,107055-66-4166,107055-2656,David,Beam,26/02/2157,United States,5.13,the life and times of an utterly inconsequential person,DB605,Hardcover,ESP,14/05/2191,1296,30,35.84,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,210,Fiction,,,,,,,3.195032871,1369,1369
KA663,06/02/2193,989-28-79-21991-8,,107055-66-8902,107055-2657,Elmer,Komroff,11/07/2129,Norway,6,Kalakalal Avenue,EK605,Mass market paperback,ESP,25/11/2188,341,45,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,155,Fiction,,,,,,,4.332367150,1035,1035
NB483,06/02/2193,989-28-79-30536-9,,107055-25-4684,107055-2658,Gloria,Green,19/09/2156,Hong Kong,8,"Not to Gossip, But",GG800,Mass market paperback,ESP,26/07/2181,311,22,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,125,Fiction,MT-ESP,2,"""I never thought I'd enjoy a trashy, light chick-lit series. But here I am, and Green is rapidly becoming my favorite author!""",Meddler Trilogy,3,17,3.941896024,981,981
PA169,06/02/2193,989-28-79-01991-4,,107055-38-4445,107055-2659,Burton,Malamud,18/01/2145,Brazil,6,Post Alley,BM856,Trade paperback,PP,07/09/2179,356,16,12.5,Palimpsest Printing,Edinburgh,Scotland,UK,1982,48000,1,12,123,Fiction,,,,,,,3.906623236,921,921
TP887,06/02/2193,989-28-79-11297-4,,107055-57-3471,107055-2660,David,Beam,26/02/2157,United States,5.13,the life and times of an utterly inconsequential person,DB605,Trade paperback,ESP,25/08/2192,1296,30,13.46,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,1,12,210,Fiction,,,,,,,3.195032871,1369,1369
SS361,06/02/2193,989-28-79-45675-7,,107055-18-482,107055-2661,Lori,Kaan,27/03/2147,China,6,Some Eggs or Something?,LK915,Trade paperback,ESP,03/07/2181,105,20,12.5,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,246,Fiction,,,,,,,3.894206549,794,794
TH296,06/02/2193,989-28-79-13871-4,,107055-62-1133,107055-2662,Carolyn,Segal,24/09/2133,United States,7,The Winchcombe Railway Museum Heist,CS190,Mass market paperback,ESP,27/09/2185,357,25,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,399,Mystery,IR-ESP,2,,Inspector Ryeslton,4,19,4.034682081,692,692
TH296,06/02/2193,989-28-79-13871-4,,107055-35-3577,107055-2663,Carolyn,Segal,24/09/2133,United States,7,The Winchcombe Railway Museum Heist,CS190,Mass market paperback,ESP,27/09/2185,357,25,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,399,Mystery,IR-ESP,2,,Inspector Ryeslton,4,19,4.034682081,692,692
NR695,06/02/2193,989-28-79-69807-2,,107055-20-6136,107055-2664,Carolyn,Segal,24/09/2133,United States,7,9803 North Millworks Road,CS190,Mass market paperback,ESP,24/09/2182,414,12,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,469,Mystery,IR-ESP,1,,Inspector Ryeslton,4,19,4.089084065,797,797
ZT703,06/02/2193,989-28-79-05670-4,,107055-80-6121,107055-2665,Burton,Malamud,18/01/2145,Brazil,6,Zero over Twelve,BM856,Mass market paperback,ESP,20/11/2187,338,26,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,576,Mystery,,,,,,,3.986920333,841,841
NR695,06/02/2193,989-28-79-69807-2,,107055-20-6135,107055-2666,Carolyn,Segal,24/09/2133,United States,7,9803 North Millworks Road,CS190,Mass market paperback,ESP,24/09/2182,414,12,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,469,Mystery,IR-ESP,1,,Inspector Ryeslton,4,19,4.089084065,797,797
TH296,06/02/2193,989-28-79-13871-4,,107055-35-3576,107055-2667,Carolyn,Segal,24/09/2133,United States,7,The Winchcombe Railway Museum Heist,CS190,Mass market paperback,ESP,27/09/2185,357,25,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,399,Mystery,IR-ESP,2,,Inspector Ryeslton,4,19,4.034682081,692,692
ZT703,06/02/2193,989-28-79-22562-9,,107055-60-4252,107055-2668,Burton,Malamud,18/01/2145,Brazil,6,Zero over Twelve,BM856,Hardcover,ESP,12/12/2186,356,18,20.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,576,Mystery,,,,,,,3.986920333,841,841
TH296,06/02/2193,989-28-79-13871-4,,107055-62-1132,107055-2669,Carolyn,Segal,24/09/2133,United States,7,The Winchcombe Railway Museum Heist,CS190,Mass market paperback,ESP,27/09/2185,357,25,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,399,Mystery,IR-ESP,2,,Inspector Ryeslton,4,19,4.034682081,692,692
ZT703,06/02/2193,989-28-79-05670-4,,107055-96-9619,107055-2670,Burton,Malamud,18/01/2145,Brazil,6,Zero over Twelve,BM856,Mass market paperback,ESP,20/11/2187,338,26,8.99,Etaoin Shrdlu Press,Seattle,Washington,USA,2069,2320000,,12,576,Mystery,,,,,,,3.986920333,841,841
SE355,06/02/2193,989-28-229-3157-7,,107055-26-4455,107055-2672,Lynne,Danticat,19/08/2155,New Zealand,8,Saint Esme,LD375,Mass market paperback,SSC,15/04/2188,336,35,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,1,12,393,Romance,EL-SSC,6,Book Six of Esme's Ladies,Esme's Ladies,7,15,4.337228715,1198,1198
BS284,06/02/2193,989-28-229-9769-6,,107055-9-5472,107055-2673,Lynne,Danticat,19/08/2155,New Zealand,8,Burnished Silver,LD375,Mass market paperback,SSC,20/09/2191,368,37,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,219,Romance,EL-SSC,7,Book Seven of Esme's Ladies,Esme's Ladies,7,15,4.138260870,1150,1150
TS869,06/02/2193,989-28-229-1404-4,,107055-47-1485,107055-2674,Lynne,Danticat,19/08/2155,New Zealand,8,The Seawitch Sings,LD375,Mass market paperback,SSC,11/12/2181,381,11,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,428,Romance,EL-SSC,1,Book One of Esme's Ladies,Esme's Ladies,7,15,4.196044212,1719,1719
BS284,06/02/2193,989-28-229-9769-6,,107055-12-397,107055-2675,Lynne,Danticat,19/08/2155,New Zealand,8,Burnished Silver,LD375,Mass market paperback,SSC,20/09/2191,368,37,9.5,Sound & Seas Co.,Dunedin,Otago,New Zealand,2153,151000,,12,219,Romance,EL-SSC,7,Book Seven of Esme's Ladies,Esme's Ladies,7,15,4.138260870,1150,1150
